block_id,cell_id,anchor_target_rho,split_incidence,expected_seed_count,lpips_alex,unconditional_lpips_alex,dino_cosine_distance,unconditional_dino_cosine_distance,descendant_rate_cond
P2P_B019,W8_L1.00,0.7,0.11237628701784752,0.11794273617779266,0.1669031484052539,0.01875595610937121,0.11193020641803741,0.012578301002400292,0.2711988304093567
P2P_B019,W8_L1.00,0.9,0.06552257005680118,0.0672597496356459,0.3971771411597729,0.02602406705660123,0.2743671163916588,0.017977238605054985,0.5591814159292036
P2P_B020,W4_L1.00,0.3,0.9989268138242883,5.146586048456131,0.01917601586319506,0.019155436428065453,0.008046820759773254,0.008038185022975436,0.09051724137931035
P2P_B020,W4_L1.00,0.5,0.9825152388733892,3.0438722373239435,0.035572382621467113,0.03495040800862636,0.01815962791442871,0.017842111158196793,0.13135593220338984
P2P_B020,W8_L1.00,0.1,0.5522316586720548,0.7947589010018172,0.002504121308447793,0.001382855063680161,0.0006020963191986084,0.00033249664903138647,0.0
P2P_B020,W8_L1.00,0.3,0.22354831950408427,0.2505736386783616,0.0070785535863251425,0.0015823987587425944,0.0017405152320861816,0.0003890892552041271,0.04741379310344827
P2P_B020,W8_L1.00,0.5,0.1472961479746837,0.15769877683331385,0.027193471789360046,0.004005493644630965,0.009687930345535278,0.001426994821744393,0.09745762711864407
P2P_B020,W8_L1.00,0.7,0.15324681336894797,0.16321921559420782,0.06593257514759898,0.010103957038578238,0.025861814618110657,0.003963240678163934,0.1922514619883041
P2P_B020,W8_L1.00,0.9,0.14901141478653057,0.158440417824697,0.18542354553937912,0.027630224855557564,0.06967952102422714,0.010383044009467888,0.42809734513274333
P2P_B021,W8_L1.00,0.1,0.5097940919761501,0.7063259827239868,0.00584472221089527,0.0029796048523561907,0.004218943417072296,0.0021507924284051272,0.0
P2P_B021,W8_L1.00,0.3,0.20030066254871937,0.22155170441583524,0.007712299702689052,0.0015447787402229085,0.0033680424094200134,0.0006746211260990139,0.021551724137931036
P2P_B021,W8_L1.00,0.5,0.12509082635436064,0.13243722942479783,0.02396175466128625,0.0029973956914807497,0.008610576391220093,0.00107710411616507,0.05402542372881356
P2P_B021,W8_L1.00,0.7,0.10939700282108633,0.11459513402988591,0.06584196886979043,0.007202914054194343,0.05294147878885269,0.0057916391044166,0.1388888888888889
P2P_B021,W8_L1.00,0.9,0.09115833421958486,0.09458082773836848,0.1640831045806408,0.014957542487149148,0.11503193527460098,0.01048611960168773,0.2997787610619469
