block_id,anchor_target_rho,lpips_alex,prediction_S0,prediction_S1,abs_error_S0,abs_error_S1,propagation_contribution,rank_y_within_rho,rank_c_within_rho
P2P_B003,0.3,0.0133968535810709,0.006489028687768274,0.011697778121312653,0.006907824893302626,0.0016990754597582466,0.00520874943354438,278.0,274.0
P2P_B003,0.3,0.008271736092865467,0.009541886193165927,0.005431650230692281,0.00127015010030046,0.002840085862173186,-0.004110235962473646,197.0,141.0
P2P_B003,0.3,0.014987662434577942,0.017588978493120168,0.02754423933940206,0.002601316058542226,0.012556576904824118,0.009955260846281892,293.0,336.0
P2P_B003,0.3,0.00030289377900771797,0.0004741099955089395,-0.0020634392693013176,0.00017121621650122154,0.0023663330483090356,-0.002537549264810257,31.0,170.0
P2P_B003,0.3,0.0032464999239891768,0.017787501001818105,0.005684160226476075,0.014541001077828929,0.002437660302486898,-0.01210334077534203,99.0,37.0
P2P_B003,0.3,0.006713150069117546,0.00034745951901768435,0.005598905083946566,0.006365690550099862,0.0011142449851709799,0.005251445564928882,171.0,277.0
P2P_B003,0.5,0.0490158349275589,0.046226683608329655,0.06191909829993732,0.002789151319229244,0.012903263372378418,0.015692414691607662,311.0,311.0
P2P_B003,0.5,0.03998611494898796,0.027799724340591338,0.05577861148673034,0.012186390608396623,0.01579249653774238,0.027978887146139005,276.0,348.0
P2P_B003,0.5,0.006872653961181641,0.0333871577993056,0.016586030105487946,0.02651450383812396,0.009713376144306306,-0.016801127693817655,57.0,67.0
P2P_B003,0.5,0.022614244371652603,0.03772813430444512,0.02206284735717115,0.015113889932792515,0.0005513970144814528,-0.015665286947273968,180.0,78.0
P2P_B003,0.5,0.00311435223557055,0.0284814938826636,0.015184583614168377,0.02536714164709305,0.012070231378597827,-0.013296910268495221,39.0,112.0
P2P_B003,0.5,0.05582346022129059,0.03851658778597926,0.05598062373871695,0.01730687243531133,0.00015716351742636053,0.01746403595273769,329.0,317.0
P2P_B003,0.5,0.06659742444753647,0.020330063811534675,0.06716537102722074,0.04626736063600179,0.0005679465796842725,0.046835307215686066,353.0,373.0
P2P_B003,0.5,0.03971252962946892,0.026091901296349793,0.049778776732779854,0.013620628333119125,0.010066247103310937,0.023686875436430062,275.0,338.0
P2P_B003,0.7,0.10503029823303223,0.07713606586983213,0.10594826041367489,0.0278942323632001,0.0009179621806426619,0.028812194543842762,285.0,290.0
P2P_B003,0.7,0.047429777681827545,0.06929134300310462,0.07010055407542402,0.021861565321277074,0.02267077639359648,0.0008092110723194046,133.0,219.0
P2P_B003,0.7,0.04813132807612419,0.06592477023003937,0.03196786934126424,0.01779344215391518,0.01616345873485995,-0.03395690088877513,136.0,93.0
P2P_B003,0.7,0.0907244011759758,0.08269715851201578,0.09259505809350105,0.008027242663960016,0.0018706569175252485,0.009897899581485264,261.0,245.0
P2P_B003,0.7,0.12287423014640808,0.09293215196660191,0.11263029537812727,0.029942078179806167,0.01024393476828081,0.019698143411525357,323.0,270.0
P2P_B003,0.7,0.0003121683548670262,0.056785903095077424,0.011351835988911214,0.0564737347402104,0.011039667634044188,-0.04543406710616621,10.0,58.0
P2P_B003,0.7,0.06172817945480347,0.07713922830089064,0.04202942474891517,0.01541104884608717,0.019698754705888298,-0.03510980355197547,182.0,88.0
P2P_B003,0.7,0.04335400089621544,0.07338667656046756,0.06350033297100553,0.03003267566425212,0.020146332074790094,-0.009886343589462027,117.0,184.0
P2P_B003,0.9,0.2555273175239563,0.2127069756285125,0.25020896169870144,0.042820341895443786,0.005318355825254861,0.037501986070188925,259.0,251.0
P2P_B003,0.9,0.12121996283531189,0.21741134659556188,0.11106705181198248,0.09619138376025,0.010152911023329408,-0.1063442947835794,66.0,39.0
P2P_B003,0.9,0.12951266765594482,0.21524153750128597,0.08048900386078975,0.08572886984534114,0.049023663795155076,-0.13475253364049622,75.0,29.0
P2P_B003,0.9,0.11471868306398392,0.22586078463228143,0.07510550963071673,0.11114210156829751,0.03961317343326719,-0.15075527500156471,58.0,21.0
P2P_B003,0.9,0.17709112167358398,0.22415754369682225,0.12709262586314757,0.04706642202323827,0.049998495810436416,-0.09706491783367469,141.0,50.0
P2P_B003,0.9,0.17898572981357574,0.21505257383675652,0.1781576514383586,0.03606684402318078,0.000828078375217145,-0.03689492239839792,146.0,115.0
